#taxpath	ASW-S_2.bins	ASW-S_4.bins	ASW-S_5.bins	ASW_1.bins	ASW_2.bins	ASW_3.bins	ASW_4.bins	ASW_5.bins	Control1.bins	Control2.bins	Control3.bins	Control4.bins	Control5.bins	Field1.bins	Field2.bins	Field3.bins	Field4.bins	Field5.bins	SO4_1.bins	SO4_2.bins	SO4_3.bins	SO4_4.bins	SO4_5.bins
root__Root;domain__Eukaryota;phylum__Rotifera;class__Bdelloidea;order__Adinetida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_101320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Rigifilida;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_8745	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Protosteliida;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_99322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Protosteliida;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50201	1	0	0	0	9	3	4	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	3
root__Root;domain__Eukaryota;phylum__Protosteliida;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_200200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Protalveolata;class__Chromerida;order__unknown;family__unknown;genus__Chromera;otu__silva_138_complink_cons_otu_9306	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Porifera;class__Demospongiae;order__Spongillida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_38838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Stenostomidae;genus__unknown;otu__silva_138_complink_cons_otu_83448	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Stenostomidae;genus__unknown;otu__silva_138_complink_cons_otu_232692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Catenulidae;genus__unknown;otu__silva_138_complink_cons_otu_81781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Catenulidae;genus__unknown;otu__silva_138_complink_cons_otu_81780	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_18748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_34658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_34615	2	2	4	8	8	3	10	4	0	0	1	0	4	4	11	3	10	2	1	2	0	0	5
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_34495	1	1	0	5	0	3	1	1	0	0	1	0	5	0	1	2	2	0	1	1	0	1	1
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_31806	0	0	0	0	0	0	11	0	0	0	0	0	0	1	1	2	0	4	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_31795	0	0	1	5	1	2	3	1	1	1	1	2	2	0	2	1	2	3	0	1	0	0	2
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_31726	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_31690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_31345	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_24136	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_23998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_231621	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_231260	0	0	2	1	3	0	4	0	0	0	0	0	1	2	3	4	3	2	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_22649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_220889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_20442	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_187235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_14257	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_14250	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_14199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_123508	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_123496	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102238	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_101815	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_101814	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_101797	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Polypodiales;family__unknown;genus__Lonchitis;otu__silva_138_complink_cons_otu_232244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_203500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__Phytopythium;otu__silva_138_complink_cons_otu_53706	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__Haptoglossa;otu__silva_138_complink_cons_otu_50277	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_98038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_53874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_26596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_223454	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_214728	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia;otu__silva_138_complink_cons_otu_15242	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Neocallimastigomycota;class__Neocallimastigomycetes;order__Neocallimastigales;family__Neocallimastigaceae;genus__Pecoramyces;otu__silva_138_complink_cons_otu_23672	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_219780	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_19530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_19511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50108	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_26065	1	1	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_13095	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_11246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_109360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Enoplida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_202869	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Rhabditida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_61900	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Chromadorida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_28050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Chromadorida;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_26061	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Myxogastria;class__unknown;order__unknown;family__unknown;genus__Stemonitis;otu__silva_138_complink_cons_otu_26228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Umbelopsidales;family__Umbelopsidaceae;genus__Umbelopsis;otu__silva_138_complink_cons_otu_39960	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mucorales;family__Mucoraceae;genus__Mucor;otu__silva_138_complink_cons_otu_24420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__unknown;genus__Modicella;otu__silva_138_complink_cons_otu_179360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__Mortierellaceae;genus__Mortierella;otu__silva_138_complink_cons_otu_79564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__Mortierellaceae;genus__Mortierella;otu__silva_138_complink_cons_otu_73008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__Mortierellaceae;genus__Mortierella;otu__silva_138_complink_cons_otu_50065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__Mortierellaceae;genus__Mortierella;otu__silva_138_complink_cons_otu_202473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__uncultured;otu__silva_138_complink_cons_otu_193940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__uncultured;otu__silva_138_complink_cons_otu_137160	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_42470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_39961	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_202386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_194109	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_194107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_177601	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Endogonales;family__Endogonaceae;genus__Endogone;otu__silva_138_complink_cons_otu_114500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_215325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__uncultured;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__uncultured;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_228545	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__uncultured;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_177599	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__uncultured;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_177597	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Paraglomerales;family__Paraglomeraceae;genus__Paraglomus;otu__silva_138_complink_cons_otu_39962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Glomerales;family__uncultured;genus__unknown;otu__silva_138_complink_cons_otu_7016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Glomerales;family__Glomeraceae;genus__unknown;otu__silva_138_complink_cons_otu_228519	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Diversisporales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_114504	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Archaeosporales;family__Archaeosporaceae;genus__unknown;otu__silva_138_complink_cons_otu_177596	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Archaeosporales;family__Ambisporaceae;genus__Ambispora;otu__silva_138_complink_cons_otu_94528	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-7;class__MAST-7D;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_191342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_6622	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	3	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_53209	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50036	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_106326	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_52125	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__LKM15;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_8924	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__LKM15;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__LKM15;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_11254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__LKM15;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_11235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Kathablepharidae;class__unknown;order__unknown;family__unknown;genus__Leucocryptos;otu__silva_138_complink_cons_otu_192232	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__unknown;order__unknown;family__unknown;genus__Pirsonia;otu__silva_138_complink_cons_otu_28508	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__unknown;order__unknown;family__unknown;genus__Blastocystis;otu__silva_138_complink_cons_otu_38910	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Hyphochytriomycetes;class__unknown;order__Hyphochytriales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_218973	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Hyphochytriomycetes;class__unknown;order__Hyphochytriales;family__unknown;genus__Rhizidiomyces;otu__silva_138_complink_cons_otu_14024	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
